N° progressivo;N° catalogo;Conferente;Anno;ID Par;Paragrafo;ID Arg;Argomento;ID Sub;Subargomento;ID TL;Tipo lotto;Simbolo;N° pezzi;Descrizione;Immagine;Col;B/N;Virata;Seppia;Foto;FG;GF;Colore;Titolo;Codice magazzino;Codice committente;Ragione sociale;Nota carico;Prezzo base;Off te 1;Offerta1;Off te 2;Offerta2;Off te 3;Offerta3;Off te 4;Offerta 4;Vincente;ad Euro;Riferimento Sassone;Indirizzo;Indirizzo 1
19428;564;;1941;;OCCUPAZIONI ITALIANE II;;Argostoli;;;;Nuovo con linguella;;1;Argostoli - 5 l con soprast. "Occupazione..." su coppia verticale (N. 11). Firmato G. Oliva. Catal. € 50,00.;;1;0;0;0;0;0;;;;;;;;€ 15,00;;;;;;0;;;;;0011;;
19429;565;;1941;;OCCUPAZIONI ITALIANE II;;Argostoli;;;;Usato;;1;Argostoli - 10 l con soprast. "Occupazione..." su coppia orizzontale (N. 12). Firmato G. Oliva + Raybaudi. Catal. € 50,00.;;1;0;0;0;0;0;;;;;;;;€ 15,00;;;;;;0;;;;;0012;;
19430;566;;1941;;OCCUPAZIONI ITALIANE II;;Argostoli;;;;Usato;;1;Argostoli - 10 l con soprast. "Occupazione..." su coppia orizzontale (N. 12). Firmato G. Oliva + Raybaudi. Catal. € 50,00.;;1;0;0;0;0;0;;;;;;;;€ 15,00;;;;;;0;;;;;0012;;
19431;567;;1941;;OCCUPAZIONI ITALIANE II;;Argostoli;;;;Usato;;1;Argostoli - 50 l con soprast. "Occupazione..." su coppia verticale (N. 15). Firmato G. Oliva. Catal. € 50,00.;;1;0;0;0;0;0;;;;;;;;€ 15,00;;;;;;0;;;;;0015;;
19432;568;;1941;;OCCUPAZIONI ITALIANE II;;Argostoli;;;;Nuovo senza linguella;;1;Argostoli - 80 l con soprast. "Occupazione..." su coppia orizzontale (N. 16). Firmata G. Oliva. Catal. € 140,00.;;1;0;0;0;0;0;;;;;;;;€ 45,00;;;;;;0;;;;;0016;;
19433;569;;1941;;OCCUPAZIONI ITALIANE II;;Argostoli;;;;Nuovo senza linguella;;1;Argostoli - Effigie Giorgio 3 d con soprast. a mano su coppia orizzontale (N. 41). Nell'impasto della carta un punto più chiaro. Firmato G. Oliva + Raybaudi. Catal. € 80,00++.;;1;0;0;0;0;0;;;;;;;;€ 25,00;;;;;;0;;;;;0041;;
19434;570;;1941;;OCCUPAZIONI ITALIANE II;;Argostoli;;;;Nuovo senza linguella;;1;Argostoli - Segnatasse con soprast. a mano su coppia orizzontale (N. 75). Firmato G. Oliva. Catal. € 50,00.;;1;0;0;0;0;0;;;;;;;;€ 15,00;;;;;;0;;;;15,00;0075;;
19435;571;;1941;;OCCUPAZIONI ITALIANE II;;Corfù;;;;Nuovo con linguella;;1;Corfù - Intesa Balcanica soprast. (N. 34), firmato A. Diena. Catal. € 300,00. Qualità discreta.;;1;0;0;0;0;0;;;;;;;;€ 75,00;;;;;;0;;;;;0034;;
19436;572;;1941;;OCCUPAZIONI ITALIANE II;;Corfù;;;;Frammento;;1;Corfù - Posta Aerea 10 d bistro bruno (N. 7). Ottima qualità, firmato A. Diena. Catal. € 900,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 300,00;;;;;;0;;;;;0007;;
19437;573;;1941;;OCCUPAZIONI ITALIANE II;;Zante;;;;Nuovo senza linguella;;1;Zante - Effigie Giorgio 8 d, soprast. su esemplare singolo (N. 3). Firmato G. Oliva + Raybaudi. Catal. € 900,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 300,00;;;;;;0;;;;;0003;;
19438;574;;1941;;OCCUPAZIONI ITALIANE II;;Zante;;;;Nuovo con linguella;;1;Zante - Previdenza sociale 50 l con soprast. capovolta (N. 24 b). Firmato G. Oliva + Raybaudi. Catal. € 160,00.;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;0024b;;
19456;605;42;1945/46;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Democratica cent. 50 (N. 547), blocco di 8 esemplari con carta ricongiunta. Non comune. Foto.;;1;0;0;0;0;0;;;;;;;;€ 650,00;;;;;;0;;;;;0547;;
19457;606;42;1945/46;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Democratica cent. 50 (N. 547), coppia orizzontale angolo di foglio con nitido decalco. Varietà non catalogata. Foto.;;1;0;0;0;0;0;;;;;;;;€ 400,00;;;;;;0;;;;400,00;0547;;
19458;610;;1948;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Annata completa compreso PA S. Caterina ed Espresso Risorgimento (N. 574/ 93 + PA 146/ 47 + Espr. 32). Ottima qualità.;;1;0;0;0;0;0;;;;;;;;€ 350,00;;;;;;0;;;;;0574;;
19459;611;;1949;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Biennale di Venezia (N. 594/ 97).;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;;;
19460;612;;1949;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Fiera di Milano (N. 598) in quartina bordo di foglio.;;1;0;0;0;0;0;;;;;;;;€ 20,00;;;;;;0;;;;;;;
19461;613;;1949;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;75° Anniversario dell'UPU (N. 599).;;1;0;0;0;0;0;;;;;;;;€ 20,00;;;;;;0;;;;;;;
19462;614;;1949;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Repubblica Romana L. 100 (N. 600), bordo di foglio, buona centratura.;;1;0;0;0;0;0;;;;;;;;€ 130,00;;;;;;0;;;;;;;
19463;615;;1949;;REPUBBLICA;;;;;;Usato;;1;Repubblica Romana (N. 600). Ottima conservazione.;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;;;
19464;616;;1949;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;ERP (N. 601/ 03), centratura molto buona.;;1;0;0;0;0;0;;;;;;;;€ 70,00;;;;;;0;;;;;;;
19465;617;;1949;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Organizzazione Mondiale della Sanità (N. 607).;;1;0;0;0;0;0;;;;;;;;€ 15,00;;;;;;0;;;;;;;
19466;618;;1949;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Volta (N. 611/ 12), ottima centratura.;;1;0;0;0;0;0;;;;;;;;€ 75,00;;;;;;0;;;;;;;
19467;619;;1949;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Volta L. 20 (N. 611) dent. 14 1/4, filigrana lettere 10/ 10 capovolta.;;1;0;0;0;0;0;;;;;;;;€ 10,00;;;;;;0;;;;;;;
19468;620;;1949;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Volta L. 20 (N. 611) dent. 14 1/4, filigr. "ND".;;1;0;0;0;0;0;;;;;;;;€ 30,00;;;;;;0;;;;;;;
19469;621;;1949;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Cimarosa (N. 615), filigrana lettere 10/ 10.;;1;0;0;0;0;0;;;;;;;;€ 12,00;;;;;;0;;;;;0615;;
19470;622;;1949;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Annata completa (N. 594/ 615). Ottima conservazione.;;1;0;0;0;0;0;;;;;;;;€ 375,00;;;;;;0;;;;;;;
19471;623;;1950;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Unesco (N. 618/ 19), ottima centratura, catal. € 120,00.;;1;0;0;0;0;0;;;;;;;;€ 55,00;;;;;;0;;;;;;;
19439;576;;1941;;OCCUPAZIONI ITALIANE II;;Montenegro;;;;Nuovo con linguella;;1;Montenegro - Soprast. "Montenegro" ecc. (N. 1/ 14). I 2 val. finali firmati A. Diena. Catal. € 600,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 200,00;;;;;;0;;;;;0001;;
19440;577;;1941;;OCCUPAZIONI ITALIANE II;;Montenegro;;;;Nuovo con linguella;;1;Montenegro - Posta Aerea - Soprast. "Montenegro ecc" (PA 1/ 8), i 2 val. finali con timbrino peritale. Catal. € 220,00.;;1;0;0;0;0;0;;;;;;;;€ 60,00;;;;;;0;;;;65,00;0001;;
19441;578;;1941;;OCCUPAZIONI ITALIANE II;;Montenegro;;;;Nuovo senza linguella;;1;Montenegro - Posta Aerea 2,50 d con soprast. capovolta (N. 4 a), firmato A. Diena. Catal. € 195,00.;;1;0;0;0;0;0;;;;;;;;€ 65,00;;;;;;0;;;;;0004a;;
19442;579;;1941;;OCCUPAZIONI ITALIANE II;;Montenegro;;;;Nuovo con linguella;;1;Montenegro - Posta Aerea - Soprast. "Governatorato del Montenegro..." in nero (N. 10/ 17), solo alcuni esempl. sono con linguella molto leggera. Timbrino peritale G. Bolaffi. Catal. € 300,00.;;1;0;0;0;0;0;;;;;;;;€ 90,00;;;;;;0;;;;;0001;;
19443;580;;1942;;OCCUPAZIONI ITALIANE II;;Montenegro;;;;Nuovo senza linguella;;1;Montenegro - Posta Aerea - Soprast. "Governatorato..." in rosso (N. 18/ 25). Ottima qualità e freschezza, rari (tirat. 500 serie), costo dell'eventuale certificato a carico del conferente. Catal. € 5.000,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 1700,00;;;;;;0;;;;;0018;;
19444;582;;1943;;OCCUPAZIONI STRANIERE II;;Occupazione Anglo-Americana Sicilia;;;;Nuovo senza linguella;;1;Occupazione Alleata Sicilia - L. 10 (N. 9), coppia orizzontale non dentellata al centro (dentellatura cieca). Varietà rara e non catalogata, ottima qualità, certific. En. Diena. Foto.;;1;0;0;0;0;0;;;;;;;;€ 400,00;;;;;;0;;;;;0009;;
19445;591;;1943;;OCCUPAZIONI STRANIERE II;;Albania Amm.ne Tedesca;;;;Nuovo con linguella;;1;Albania - Occupazione Tedesca - La serie soprast. "14 Shator 1943" (N. 1/ 14). Buona qualità, catal. € 150,00.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;0001;;
19446;592;;1943;;OCCUPAZIONI STRANIERE II;;Albania Amm.ne Tedesca;;;;Nuovo senza linguella;;1;Albania - Occupazione Tedesca - 1 f soprast. "14 Shtator 1943" (N. 11) con la cifra "4" evanescente. Varietà non catalogata. Foto.;;1;0;0;0;0;0;;;;;;;;€ 150,00;;;;;;0;;;;;0011;;
19447;594;;1943;;OCCUPAZIONI STRANIERE II;;Occupazione Tedesca Zara;;;;Frammento;;1;Zara - Occupazione Tedesca - Imperiale L. 2 con soprast. fortemente spostata verso sinistra (N. 12 e). Molto raro allo stato di usato. Foto.;;1;0;0;0;0;0;;;;;;;;€ 500,00;;;;;;0;;;;;0012e;;
19448;595;;1943;;OCCUPAZIONI STRANIERE II;;Occupazione Tedesca Zara;;;;Frammento;;1;Zara - Imperiale L. 2,55 soprast. (N. 13), ottima qualità, firmato Sorani. Catal. € 1.400,00+. Foto.;;1;0;0;0;0;0;;;;;;;;€ 425,00;;;;;;0;;;;;0013;;
19449;598;;1943;;OCCUPAZIONI STRANIERE II;;Occupazione Tedesca Zara;;;;Nuovo senza linguella;;1;Zara - Posta Aerea - La serie eccetto il L. 5 e L. 10 (PA 1/ 6 + 9), certific. En. Diena per PA 3 + 4 + 9. Catal. € 1.500,00.;;1;0;0;0;0;0;;;;;;;;€ 500,00;;;;;;0;;;;;0001;;
19450;601;;1944;;OCCUPAZIONI STRANIERE II;;Lubiana;;;;Nuovo senza linguella;;1;Lubiana - Occupazione Tedesca - Soprastampati, le emissioni, 53 valori (N. 1/ 35 + PA 1/ 8 + Espr. 1 + Tasse 1/ 9). Catal. € 700,00.;;1;0;0;0;0;0;;;;;;;;€ 230,00;;;;;;0;;;;;0001;;
19451;602;;1944;;OCCUPAZIONI STRANIERE II;;Lubiana;;;;Nuovo con linguella;;1;Lubiana - Occupazione Tedesca - Pro Orfani (N. 26/ 31). Catal. € 60,00.;;1;0;0;0;0;0;;;;;;;;€ 18,00;;;;;;0;;;;;0026;;
19452;607;;1945/46;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Democratica L. 100 carminio vivo (N. 565 a), ottima qualità e centratura. Certific. Raybaudi. Foto.;;1;0;0;0;0;0;;;;;;;;€ 400,00;;;;;;0;;;;400,00;;;
19453;608;;1948;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;S. Caterina compl. (N. 574/ 77 + PA 146/ 47).;;1;0;0;0;0;0;;;;;;;;€ 95,00;;;;;;0;;;;;0574;;
19454;609;;1948;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Risorgimento compl. (N. 580/ 91 + Espr. 32). Ottima qualità, molto ben centrati.;;1;0;0;0;0;0;;;;;;;;€ 360,00;;;;;;0;;;;;0580;;
19455;604;42;1945/46;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Democratica cent. 20 (N. 544) in splendido blocco di 30 in cui 9 esemplari hanno stampa evanescente. Catal. Sassone Specializzato N. 2 Aa € 250,00 x 9 = € 2.250,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 350,00;;;;;;0;;;;350,00;0544;;
19472;624;;1950;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Anno Santo (N: 620/ 21).;;1;0;0;0;0;0;;;;;;;;€ 45,00;;;;;;0;;;;;;;
19473;625;;1950;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Radiodiffusione (N. 623/ 24). Ottima centratura.;;1;0;0;0;0;0;;;;;;;;€ 160,00;;;;;;0;;;;;;;
19474;626;;1950;;REPUBBLICA;;;;;;Usato;;1;Radiodiffusione (N. 623/ 24).;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;;;
19475;627;;1950;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Tabacco (N. 629/ 31).;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;;;
19476;628;;1950;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Italia al lavoro filigrana ruota alata (N. 634/ 52).;;1;0;0;0;0;0;;;;;;;;€ 110,00;;;;;;0;;;;;0634;;
19477;629;;1950;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Annata completa compreso Italia al Lavoro (N. 616/ 52). Ottima conservazione.;;1;0;0;0;0;0;;;;;;;;€ 380,00;;;;;;0;;;;;;;
19478;630;;1951;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Centenario Francobolli di Toscana (N. 653/ 54).;;1;0;0;0;0;0;;;;;;;;€ 25,00;;;;;;0;;;;;;;
19479;631;;1951;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Fiera di Milano (N. 657/ 58).;;1;0;0;0;0;0;;;;;;;;€ 45,00;;;;;;0;;;;;;;
19480;632;;1951;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Colombo (N. 660), filigrana lettere 10/ 10.;;1;0;0;0;0;0;;;;;;;;€ 25,00;;;;;;0;;;;;;;
19481;633;;1951;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Ginnici (N. 661/ 63).;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;;;
19482;634;;1951;;REPUBBLICA;;;;;;Usato;;1;Ginnici (N. 661/ 63), annulli postumi.;;1;0;0;0;0;0;;;;;;;;€ 55,00;;;;;;0;;;;;;;
19483;635;;1951;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Annata completa (N. 653/ 81).;;1;0;0;0;0;0;;;;;;;;€ 280,00;;;;;;0;;;;;653;;
19484;636;;1951;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Triennale (N. 666/ 67).;;1;0;0;0;0;0;;;;;;;;€ 25,00;;;;;;0;;;;;;;
19485;637;;1951;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Verdi (N. 677/ 79).;;1;0;0;0;0;0;;;;;;;;€ 30,00;;;;;;0;;;;;;;
19486;638;;1952;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Annata completa (N. 682/ 705), ottima conservazione..;;1;0;0;0;0;0;;;;;;;;€ 70,00;;;;;;0;;;;;;;
19487;639;;1952;;REPUBBLICA;;;;;;Usato;;1;Annata completa (N. 682/ 705), accuratamente selezionata e con leggero annullo. Catal. € 105,00.;;1;0;0;0;0;0;;;;;;;;€ 30,00;;;;;;0;;;;;;;
19488;640;;1953;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Siracusana filigrana ruota alata (N. 710/ 18) in quartina.;;1;0;0;0;0;0;;;;;;;;€ 225,00;;;;;;0;;;;;;;
19489;641;;1954;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Annata completa compreso Siracusana L. 100 e L. 200 filigrana ruota (N. 733/ 52).;;1;0;0;0;0;0;;;;;;;;€ 75,00;;;;;;0;;;;;;;
19490;642;;1954;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Siracusana L. 100 e L. 200 filigrana ruota alata (N. 747/ 48). Ottima centratura.;;1;0;0;0;0;0;;;;;;;;€ 95,00;;;;;;0;;;;;;;
19491;643;;1961;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Gronchi 3 valori (N. 918/ 20) in quartina.;;1;0;0;0;0;0;;;;;;;;€ 35,00;;;;;;0;;;;;;;
19492;644;;1961;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Gronchi Rosa L. 205 (N. 921), ottima conservazione. Certific. Bottacchi. Foto.;;1;0;0;0;0;0;;;;;;;;€ 900,00;;;;;;0;;;;;0921;;
19493;645;;1966;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Centenario Annessione del Veneto (N. 1019), coppia di esemplari nei quali è mancante il bianco del tricolore in gran parte del nastro. Siglati Sorani.;;1;0;0;0;0;0;;;;;;;;€ 35,00;;;;;;0;;;;;1019;;
19494;646;;1974;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Einaudi (N. 1244) con dentellatura spostata verso l'alto di circa 2 mm.;;1;0;0;0;0;0;;;;;;;;€ 18,00;;;;;;0;;;;;;;
19495;647;;1979;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Alti valori L. 4.000, quartina bordo di foglio con effigie fortemente spostata verso destra (N. 1441 C). Rara. Foto.;;1;0;0;0;0;0;;;;;;;;€ 350,00;;;;;;0;;;;;;;
19496;648;;1990;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Mondiali di Calcio, Germania campione (N. 1942), quartina d'angolo superiore destra con "mascotte". Catal. € 100,00.;;1;0;0;0;0;0;;;;;;;;€ 30,00;;;;;;0;;;;;;;
19497;649;;1945/47;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Democratica (PA 126/ 32 + 133/ 34).;;1;0;0;0;0;0;;;;;;;;€ 25,00;;;;;;0;;;;;;;
19498;650;;1945/62;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Tutti i francobolli di P. Aerea del periodo compreso S. Caterina (PA 126/ 55). Ottima qualità.;;1;0;0;0;0;0;;;;;;;;€ 115,00;;;;;;0;;;;;;;
19499;651;;1985;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Foglietto - Esposizione Mondiali di Filatelia, i Continenti (BF 3) con grossa ed evidente anomalia di stampa sull'esemplari di "Australia". Rara ed inedita varietà. Foto.;;1;0;0;0;0;0;;;;;;;;€ 150,00;;;;;;0;;;;;;;
19500;652;;1973/74;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Libretto - "Poste Italiane " eseguito a Napoli (Lib N. 13), nuovo, non comune, tiratura 20.000 pezzi.;;1;0;0;0;0;0;;;;;;;;€ 150,00;;;;;;0;;;;;;;
19501;653;;1945/52;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Democratica (Espr. 25/ 31).;;1;0;0;0;0;0;;;;;;;;€ 95,00;;;;;;0;;;;;0025;;
19502;654;;1946/51;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Pacchi Postali - Filigrana ruota alata (N. 66/ 80), ottima qualità e centratura, in particolare il L. 300 che è con certific. Sorani. Foto.;;1;0;0;0;0;0;;;;;;;;€ 1800,00;;;;;;0;;;;;;;
19503;655;;1953;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;La serie con filigrana ruota alata (N. 1/ 4). Ottima conservazione, i val. da L. 75 e L. 100 molto ben centrati. Certific. Raybaudi. Foto.;;1;0;0;0;0;0;;;;;;;;€ 300,00;;;;;;0;;;;;0001;;
19504;656;;1955/61;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;La serie compl. - 10 valori - filigrana stelle (N. 5/ 8 + 9/ 15). Ottima qualità. Foto.;;1;0;0;0;0;0;;;;;;;;€ 300,00;;;;;;0;;;;;;;
19505;657;;1955;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Cifra L. 75 e L. 110 lilla rosa (N. 9 + 12). Eccellente qualità e centratura. Foto.;;1;0;0;0;0;0;;;;;;;;€ 300,00;;;;;;0;;;;;;;
19506;658;;1947/54;;REPUBBLICA;;;;;;Nuovo senza linguella;;1;Segnatasse - Filigrana ruota alata (N. 97/ 110), ottima centratura.;;1;0;0;0;0;0;;;;;;;;€ 325,00;;;;;;0;;;;;;;
19507;659;;1947/48;;trIESTE A;;;;;;Nuovo senza linguella;;1;Democratica cent. 25 con soprast. su 2 righe (N. 1), blocco di 10 esempl. bordo di foglio che presenta una ulteriore leggera soprast. obliqua sul bordo di foglio. Rara e non catalogata varietà. Foto.;;1;0;0;0;0;0;;;;;;;;€ 150,00;;;;;;0;;;;;;;
19508;660;;1947/48;;TRIESTE A;;;;;;Nuovo senza linguella;;1;Pacchi Postali - La serie con soprast. su 2 righe (N. 1/ 2), centratura molto buona, ottima per i 3 val. finali. Catal. € 2.000,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 650,00;;;;;;0;;;;;0001;;
19509;662;;1947/49;;TRIESTE A;;;;;;Nuovo senza linguella;;1;Segnatasse - L. 8 con soprast. su 2 righe (N. 11), soprast. Incompleta in modo molto evidente. Rara varietà occasionale non catalogata. Foto.;;1;0;0;0;0;0;;;;;;;;€ 140,00;;;;;;0;;;;;;;
19510;663;;1949/54;;TRIESTE A;;;;;;Nuovo senza linguella;;1;Segnatasse - L. 20 con soprast. su una riga (N. 24), blocco di 5 esempl. nel quale 3 esempl. hanno nitido decalco, 1 esempl. ha nitido decalco parziale, 1 è senza decalco. Insieme raro e d'effetto, firmato G. Bolaffi. Foto.;;1;0;0;0;0;0;;;;;;;;€ 350,00;;;;;;0;;;;;0024;;
19511;661;40;1947;;TRIESTE A;;;;;;Usato;;1;Segnatasse - L. 5 senza filigrana (N. 5 A), annullo quasi invisibile. Catal. € 325,00;;1;0;0;0;0;0;;;;;;;;€ 80,00;;;;;;0;;;;;;;
19512;665;;1947/48;;TRIESTE A;;;;;;lettera;;1;Raccomandata del 24/ 04/ 1948 per Udine affrancata con coppia Democratica L. 30 (2 x N. 13). Ottima conservazione.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;;;
19513;666;;1947/48;;TRIESTE A;;;;;;lettera;;1;Raccomandata del 15/ 4/ 1948per Udine affrancata con Democratica L. 30 (N. 15). Buona conservazione.;;1;0;0;0;0;0;;;;;;;;€ 35,00;;;;;;0;;;;;;;
19514;664;;1949;;TRIESTE A;;;;;;lettera;;1;Raccomandata del 6/ 7/ 1949 per Milano affrancata con Democratica L. 5 (N. 7) + UPU L. 50 (N. 40). Ottima conservazione.;;1;0;0;0;0;0;;;;;;;;€ 30,00;;;;;;0;;;;;;;
19515;668;;1949;;TRIESTE A;;;;;;lettera;;1;Raccomandata del 8/ 3/ 1950 per Milano affrancata con Volta L. 50 (N. 53) + Democratica soprast. su 1 riga L. 15 (N. 63). Ottima conservazione.;;1;0;0;0;0;0;;;;;;;;€ 90,00;;;;;;0;;;;;;;
19516;667;;1950;;TRIESTE A;;;;;;lettera;;1;Raccomandata del 27/ 7/ 1950 per Malborghetto (UD) affrancata con L. 10 Democratica con soprast. su 1 riga (N. 62) + Anno Santo L. 55 (N. 74). Ottima conservazione.;;1;0;0;0;0;0;;;;;;;;€ 70,00;;;;;;0;;;;;;;
19517;670;;1951;;TRIESTE A;;;;;;lettera;;1;Lettera per Cham (Svizzera) affrancata con Verdi L. 60 (N. 137). Ottima conservazione.;;1;0;0;0;0;0;;;;;;;;€ 20,00;;;;;;0;;;;;;;
19518;671;;1952;;TRIESTE A;;;;;;lettera;;1;Raccomandata del 16/ 2/ 1953 per Milano affrancata con Leonardo L. 80 (N. 146).;;1;0;0;0;0;0;;;;;;;;€ 20,00;;;;;;0;;;;;;;
19519;672;;1952;;TRIESTE A;;;;;;lettera;;1;Raccomandata Espresso del 5/ 1/ 1953 per Torino affrancata con Leonardo L. 60 + L. 80 (N. 145/ 46) + L. 25 (N. 163). Ottima conservazione.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;;;
19520;673;;1952;;TRIESTE A;;;;;;lettera;;1;Lettera del 29/ 06/ 1952 per Amsterdam (Olanda) affrancata con L. 60 (N. 148). Ottima conservazione.;;1;0;0;0;0;0;;;;;;;;€ 35,00;;;;;;0;;;;;;;
19521;669;;1951;;TRIESTE A;;;;;;lettera;;1;Raccomandata del 4/ 7/ 1951 per Torino affrancata con la serie Fiera di Trieste (N. 121/ 23) + Democratica L. 1 e L. 3 (N. 3 + 58)+ Democratica coppia L. 10 (2 x N. 62) ed annullo della Fiera. In perfetta tariffa (Raccomandata 3 porti).;;1;0;0;0;0;0;;;;;;;;€ 120,00;;;;;;0;;;;;;;
19522;674;;1952;;TRIESTE A;;;;;;Usato;;1;Raccomandata del 1/ 10/ 1952 per Livorno affrancata con coppia verticale ICAO (N. 155). Buona conservazione.;;1;0;0;0;0;0;;;;;;;;€ 75,00;;;;;;0;;;;;;;
19523;675;;1952;;TRIESTE A;;;;;;lettera;;1;Raccomandata del 11/ 7/ 1953 per New York affrancata con 5 esemplari Montagna (N. 181) di cui quartina con interspazio di gruppo. Regolarmente viaggiata ed in perfetta tariffa per l'estero. Ottima conservazione, insieme molto raro.;;1;0;0;0;0;0;;;;;;;;€ 80,00;;;;;;0;;;;;;;
19524;676;;1954;;TRIESTE A;;;;;;lettera;;1;Lettera del 6/ 8/ 1954 per l'Austria affrancata con M. Polo L. 60 (N. 205) ed annullata con Ambulante Trieste Udine. Non comune l'uso isolato.;;1;0;0;0;0;0;;;;;;;;€ 70,00;;;;;;0;;;;;;;
19525;677;;1954;;TRIESTE A;;;;;;lettera;;1;Raccomandata del 30/ 10/ 1954 per New York affrancata con Interpol L. 25 coppia + 1 oltre a Interpol L. 60 (3 x N. 207 + N. 208). Non comune.;;1;0;0;0;0;0;;;;;;;;€ 170,00;;;;;;0;;;;;;;
19526;678;;1948;;TRIESTE A;;;;;;lettera;;1;Raccomandata del 8/ 1/ 1953 per Crema affrancata con Campidoglio posta aerea L. 100 (PA 13).;;1;0;0;0;0;0;;;;;;;;€ 45,00;;;;;;0;;;;;0013;;
19527;679;;1947/48;;TRIESTE A;;;;;;lettera;;1;espresso del 13/ 102/ 1949 per Torino affrancato con Democratica Espresso L. 60 soprast. su 2 righe (Espr. N. 4);;1;0;0;0;0;0;;;;;;;;€ 90,00;;;;;;0;;;;;;;
19528;681;;1947;;TRIESTE A;;;;;;lettera;;1;Raccomandata del 19/ 2/ 1948 per la città affrancata con Recapito Autorizzato L. 8 (N. 2). Non comune l'uso isolato.;;1;0;0;0;0;0;;;;;;;;€ 65,00;;;;;;0;;;;;;;
19529;680;;1950;;TRIESTE A;;;;;;lettera;;1;Raccomandata espresso del 28/ 3/ 1950 per Ancona affrancata con coppia espresso L. 60 con soprast. su 1 riga + Italia al Lavoro L. 10.;;1;0;0;0;0;0;;;;;;;;€ 45,00;;;;;;0;;;;;;;
